field	filter	public_value	code	swedish	english	synonyms	ices_biology	ices_physical_and_chemical	bodc_nerc	darwincore	comments	source	edmo	ices	nerc_name	nerc_id
sample_project_code		POSP	POSP			Sanering Oskarshamns hamn <or>Sanering_Oskarshamns_hamn						translate_PROJ				
sample_project_code		POSP	POSP			Singö, Stockholms län: Marinbiologisk undersökning						translate_PROJ				
sample_project_code		POSP	POSP			Siviksfjärden och Norbergsfjärden - marin vegetationsinventering 2009						translate_PROJ				
sample_project_code		POSP	POSP			Skärgården öster om Lindön, Gävleborgs län - marin vegetationsinventering 2009						translate_PROJ				
sample_project_code		POSP	POSP			Slutförvar_Kärnbränsle						translate_PROJ				
sample_project_code		POSP	POSP			Soteskär						translate_PROJ				
sample_project_code		POSP	POSP			Stilleryds_hamn_Kofsa_Nabb						translate_PROJ				
sample_project_code		POSP	POSP			Stockholms skärgård - Marinbiologisk vegetationsinventering samt naturvärdesbedömning						translate_PROJ				
sample_project_code		POSP	POSP			Stora Nassa, Värmdö kommun, Sthlms län: Marinbiologisk undersökning och naturvärdesbedömning						translate_PROJ				
sample_project_code		POSP	POSP			Sturkö innerskärgård marininventering, HIK Rapport 95:3.						translate_PROJ				
sample_project_code		POSP	POSP			Taggen_vindpark						translate_PROJ				
sample_project_code		POSP	POSP			Test_enhuggsmetod_1997						translate_PROJ				
sample_project_code		POSP	POSP			Transektinventering i påverkanområde. Gävle Fjärdar 2008						translate_PROJ				
sample_project_code		POSP	POSP			Trendövervakning mjukbotten Kalmar län						translate_PROJ				
sample_project_code		POSP	POSP			Trendövervakning vegetationsklädda bottnar Gävleborg<or>Trendövervakning vegetationsklädda bottnar Gävleborg 2012						translate_PROJ				
sample_project_code		POSP	POSP			Trendövervakning vid Kronören i Västerbottens län						translate_PROJ				
sample_project_code		POSP	POSP			Trödje-Hilleviksfjärden, Gävleborgs län - översiktlig inventering 2008						translate_PROJ				
sample_project_code		POSP	POSP			Tullviksbäcken, Stockholms län - basinventering						translate_PROJ				
sample_project_code		POSP	POSP			Undersökning av bottenförhållanden vid planerad deponeringsplats för muddermassor, Tvegölja SO Karlskrona, HIK Rapport 95:4.						translate_PROJ				
sample_project_code		POSP	POSP			Undersökning inför muddring Stilleryds hamn och deponeringsplatsen söder om Kofsa Nabb						translate_PROJ				
sample_project_code		POSP	POSP			Vattenfall förundersökning planerad vindkraftspark						translate_PROJ				
sample_project_code		POSP	POSP			Vegetationsinventering Sävarfjärden ULTRA 2009, Västerbottens län.						translate_PROJ				
sample_project_code		POSP	POSP			Vindbruk Taggen, Rapport 2006:9						translate_PROJ				
sample_project_code		POSP	POSP			Vindkraft_Kårehamn						translate_PROJ				
sample_project_code		POSP	POSP			Vindkraft_Södra_Öland						translate_PROJ				
sample_project_code		POSP	POSP			Vindkraftetablering_Utgrunden						translate_PROJ				
sample_project_code		POSP	POSP			Västernorrland marininventering 2008<or>Västernorrland marininventering 2008/Pelagia						translate_PROJ				
sample_project_code		POSP	POSP			Västervik, farledsmuddring. Rapport 2008:5.						translate_PROJ				
sample_project_code		POSP	POSP			Y-län - Marin dykinventering 2013, Höga kusten, Västernorrlands län						translate_PROJ				
sample_project_code		POSP	POSP			Återinventering av skyddade skärgårdslokaler i Södermanlands läns regionala miljöövervakningsprogram						translate_PROJ				
sample_project_code		POSP	POSP			Östergötland 2009 - inventering av vegetation och ankringsskador i naturhamnar.						translate_PROJ				
sample_project_code		POSP	POSP			Projekt 101466 Bratten (ravin och pockmarks)						translate_PROJ				
sample_project_code		POSP	POSP			PROJ Marin Modellering Skåne Blekinge, Lst Skåne, kartering av bottenfauna och -flora i Skåne Län, Kartering Rev+Sandbankar						translate_PROJ				
sample_project_code		POSP	POSP			Forskningsdata Havstenfjord till Askeröfjord 2011						translate_PROJ				
sample_project_code		PROJ Inventering av marina makroalger och marin fauna i Bohuslän 2000: Pater Noster	PANO	PROJ Inventering av marina makroalger och marin fauna i Bohuslän 2000: Pater Noster	Inventory of marine macroalgae and fauna in Bohuslän 2000: Pater Noster	Inventering av marina makroalger och marin fauna i Bohuslän 2000: Pater Noster						translate_PROJ				
sample_project_code		PROJ Inventering av marina makroalger och marin fauna i Bohuslän 2000: Tistlarna	TIST	PROJ Inventering av marina makroalger och marin fauna i Bohuslän 2000: Tistlarna	Inventory of marine macroalgae and fauna in Bohuslän 2000: Tistlarna	Inventering av marina makroalger och marin fauna i Bohuslän 2000: Tistlarna						translate_PROJ				
sample_project_code						projekt saknas<or>-						translate_PROJ				
sample_project_code		PROJ Inventering av marin fauna och flora i Halland	PHA	PROJ Inventering av marin fauna och flora i Halland	Inventory of marin fauna and flora in Halland	 Nidingen-Hållsundsudde-Fjärehals<or>Nidingen-Hållsundsudde-Fjärehalsor<or>Inventering av marin fauna och flora i Halland 1997: Nidingen-Hållsundsudde-Fjärehals<or>Varbergs hamn<or>Grundområden Epifauna Halland<or>Grundområden Infauna Halland						translate_PROJ				
sample_project_code		PROJ Videokartering av marina naturvärden i södra Öresund och området mellan Helsingborg-Helsingör 2022	DMM	PROJ Videokartering av marina naturvärden i södra Öresund och området mellan Helsingborg-Helsingör 2022	Videokartering av marina naturvärden i södra Öresund och området mellan Helsingborg-Helsingör 2022							translate_PROJ				
sample_project_code		PROJ Marinbiologiska inventeringar i Nämdöskärgården	PABN	PROJ Marinbiologiska inventeringar i Nämdöskärgården	PROJ Marine biological inventories in the Nämdö archipelago	PROJ: Marinbiologiska inventeringar i Nämdöskärgården. Del 1: Dykinventering av vegetationsklädda hårdbottnar.						translate_PROJ				
sample_project_code		PROJ Skåne län	PML	PROJ Skåne län	PROJ Skåne county							translate_PROJ				
monitoring_purpose_code		B	B	Övervakning av biologiska effekter	Biological effects monitoring							translate_PURPM				
monitoring_purpose_code		E	E	Övervakning av övergödningseffekter	Eutrophication effects monitoring							translate_PURPM				
monitoring_purpose_code		H	H	Riskbedömning av människors hälsa	Human health risk assessment							translate_PURPM				
monitoring_purpose_code		N	N	Inget specifikt syfte	No specific purpose							translate_PURPM				
monitoring_purpose_code		R	R	Forskning	Research							translate_PURPM				
monitoring_purpose_code		S	S	Övervakning av den rumsliga (geografiska) utbredningen	Spatial (geographical) distribution monitoring							translate_PURPM				
monitoring_purpose_code		T	T	Tidsmässig trendövervakning	Temporal trend monitoring							translate_PURPM				
quality_flag		<	<	Värdet understiger mätområdets undre gräns (även kallat rapporteringsgräns)	Value is under the lower limit of the measurement range (also called limit of quantification)							translate_QFLAG				
quality_flag		>	>	Värdet överstiger mätområdets övre gräns	Value exceeds the upper limit of the measurement range							translate_QFLAG				
quality_flag		B	B	Dåligt/ felaktigt värde	Bad/wrong value							translate_QFLAG				
quality_flag		Blank	Blank	Data kontrollerad av datavärd eller av dataleverantör.	Data controlled by data host or by data deliverer.							translate_QFLAG				
quality_flag		E	E	Misstänkt extremvärde som kontrollerats och funnits korrekt. 	Suspect extreme value that is checked and OK							translate_QFLAG				
quality_flag		M	M	Värde saknas	Value missing							translate_QFLAG				
quality_flag		R	R	Uppskattat värde (genom interpolation eller extrapolation) 	Interpolation or Extrapolation	I						translate_QFLAG				
quality_flag		S	S	Misstänkt värde - anses misstänkt baserat på kvalitetskontroll eller brister i provtagning/ analys	Suspect value - defined suspect based on quality control or poor sampling and analysis	?						translate_QFLAG				
quality_flag		Z	Z	Nollvärde per definition (t.ex. syrehalt när svavelväte påvisas).	Zero value per definition (ex. oxygen levels or hydrogen sulfid detected).							translate_QFLAG				
quality_flag						C<or>D<or>F<or>0<or>Blank<or>1<or>A						translate_QFLAG				
method_reference_code		AEPAM11	AEPAM11	CEFAS Science Series Aquatic Environment Protection: Analytical Methods Number 11. Methods for analysis for trace metals in marine and other samples. MAFF 1994	CEFAS Science Series Aquatic Environment Protection: Analytical Methods Number 11. Methods for analysis for trace metals in marine and other samples. MAFF 1994							translate_REFSK				
method_reference_code		DNASMHI	DNASMHI	DNA extraktionsmetod för streckkodning av plankton med Zymobiomics DNA minipreo kit (Zymo Research; D4300) https://www.protocols.io/view/dna-extraction-protocol-for-plankton-barcoding-usi-bucjnsun	DNA extraction protocol for plankton barcoding using Zymobiomics DNA minprep kit (Zymo Research; D4300) https://www.protocols.io/view/dna-extraction-protocol-for-plankton-barcoding-usi-bucjnsun							translate_REFSK				
method_reference_code		UVEG	UVEG	Manual för basinventering av marina habitat (1150, 1160 och 1650). Metoder för kartering av undervattensvegetation. G Johansson och J Persson. Version 5. 2007-03-29.	Manual för basinventering av marina habitat (1150, 1160 och 1650). Metoder för kartering av undervattensvegetation. G Johansson och J Persson. Version 5. 2007-03-29.							translate_REFSK				
method_reference_code		EPA 6020	EPA 6020	EPA - Induktivt kopplad plasma - Masspektrometri	EPA - Inductively Coupled Plasma - Mass Spectrometry							translate_REFSK				
method_reference_code		HC-B-B8	HC-B-B8	Helcom COMBINE Manual - Part B Annex B-8	Guidelines for determination of salinity and temperature using CTD							translate_REFSK				
method_reference_code		HC-C-C2	HC-C-C2	Helcom COMBINE Manual - Part C Annex C2	Helcom COMBINE Manual - Part C Annex C2							translate_REFSK				
method_reference_code		HC-C-C4	HC-C-C4	Helcom COMBINE Manual - Part C Annex C4	Helcom COMBINE Manual - Part C Annex C4							translate_REFSK				
method_reference_code		HC-C-C5	HC-C-C5	Helcom COMBINE Manual - Part C Annex C5	Helcom COMBINE Manual - Part C Annex C5							translate_REFSK				
method_reference_code		HC-C-C6	HC-C-C6	Helcom COMBINE Manual - Part C Annex C6	Helcom COMBINE Manual - Part C Annex C6							translate_REFSK				
method_reference_code		HC-C-C7	HC-C-C7	Helcom COMBINE Manual - Part C Annex C7	Helcom COMBINE Manual - Part C Annex C7	HC - C - C7						translate_REFSK				
method_reference_code		HC-C-C8	HC-C-C8	Helcom COMBINE Manual - Part C Annex C8	Helcom COMBINE Manual - Part C Annex C8							translate_REFSK				
method_reference_code		HC-C-C9	HC-C-C9	Helcom COMBINE Manual - Part C Annex C9	Helcom COMBINE Manual - Part C Annex C9							translate_REFSK				
method_reference_code		HC-C-C11	HC-C-C11	Helcom COMBINE Manual - Part C Annex C11	Helcom COMBINE Manual - Part C Annex C11							translate_REFSK				
method_reference_code		HC-D	HC-D	Helcom COMBINE Manual - Part D	Helcom COMBINE Manual - Part D	HCD						translate_REFSK				
method_reference_code		ISO15586:2003	ISO15586:2003	ISO standard 15586:2003 Water quality - Determination of trace elements using atomic absorption spectometry with graphite furnace.	ISO standard 15586:2003 Water quality - Determination of trace elements using atomic absorption spectometry with graphite furnace.							translate_REFSK				
method_reference_code		ISO6468:1996	ISO6468:1996	ISO standard 6468:1996 Water analysis - Determination hexachlorocyclohexane (Isomers and lindane included).	ISO standard 6468:1996 Water analysis - Determination hexachlorocyclohexane (Isomers and lindane included).							translate_REFSK				
method_reference_code		ISO7027:1999	ISO7027:1999	ISO standard 7027:1999 Water quality - Determination of turbidity	ISO standard 7027:1999 Water quality - Determination of turbidity							translate_REFSK				
method_reference_code		ISO7887:1994	ISO7887:1994	ISO standard 7887:1994 Water quality. Examination and determination of colour	ISO standard 7887:1994 Water quality. Examination and determination of colour							translate_REFSK				
method_reference_code		ISO5667-9:1992	ISO5667-9:1992	ISO standard 5667:1992 Water quality- sampling. Part 9: Guidance on sampling from marine waters	ISO standard 5667:1992 Water quality- sampling. Part 9: Guidance on sampling from marine waters							translate_REFSK				
method_reference_code		NMKL 131	NMKL 131	NMKL No. 131, 1989: Fat. Determination according to SBR in meat and meat products.	NMKL No. 131, 1989: Fat. Determination according to SBR in meat and meat products.							translate_REFSK				
method_reference_code		OGTA3	OGTA3	OSPAR Guidelines Technical Annex 3 for TBT-specific biological effects monitoring	OSPAR Guidelines Technical Annex 3 for TBT-specific biological effects monitoring							translate_REFSK				
method_reference_code		R1	R1	Hartmann-Schröder, G. (1996): Die Tierwelt Deutschlands und der angrenzenden Meeresteile. 58. Annelida, Borstenwürmer, Polychaeta. 2nd Ed. VEB Gustav Fischer Verlag, Jena	Hartmann-Schröder, G. (1996): Die Tierwelt Deutschlands und der angrenzenden Meeresteile. 58. Annelida, Borstenwürmer, Polychaeta. 2nd Ed. VEB Gustav Fischer Verlag, Jena							translate_REFSK				
method_reference_code		R2	R2	Smedes, F. 1999. Determination of total lipid using non-chlorinated solvents. The Analyst, 124:1711-1718	Smedes, F. 1999. Determination of total lipid using non-chlorinated solvents. The Analyst, 124:1711-1718							translate_REFSK				
method_reference_code		R3	R3	M.Hoenig et. al., Solid suspension technique, J. Anal.Atom.Spec.4(1989), 631	M.Hoenig et. al., Solid suspension technique, J. Anal.Atom.Spec.4(1989), 631							translate_REFSK				
method_reference_code		R4	R4	Bligh & Dyer-metoden	Bligh & Dyer method							translate_REFSK				
method_reference_code		R5	R5	Soxhlet-metoden	Soxhlet method							translate_REFSK				
method_reference_code		R6	R6	Smedes metod	Smedes method							translate_REFSK				
method_reference_code		R7	R7	The GEEP Workshop: organic chemical analyses Mar. Ecol. Prog. Ser. Vol. 46:19:26, J. Klungsøyr, S. Wilhelmsen, K. Westrheim, E. Sætvedt, K. Palmork 1988	The GEEP Workshop: organic chemical analyses Mar. Ecol. Prog. Ser. Vol. 46:19:26, J. Klungsøyr, S. Wilhelmsen, K. Westrheim, E. Sætvedt, K. Palmork 1988							translate_REFSK				
method_reference_code		R8	R8	Appl. Organometallic Chem. Vol 11 1997: Organotin Speciation in Environmental Samples by Capillary GC & PFPD. Jacobsen	Appl. Organometallic Chem. Vol 11 1997: Organotin Speciation in Environmental Samples by Capillary GC & PFPD. Jacobsen							translate_REFSK				
method_reference_code		SS 028150-2	SS 028150-2	Svensk standard för Cd, Cu, Pb, Zn	Swedish Standard for Cd, Cu, Pb, Zn							translate_REFSK				
method_reference_code		SS 028175-1 mod	SS 028175-1 mod	Svensk standard för kvicksilver	Swedish Standard for Mercury							translate_REFSK				
method_reference_code		SS-EN 11465	SS-EN 11465	Svensk standard för torrsubstansanalys	Swedish Standard for Dry matter analysis							translate_REFSK				
method_reference_code		SS 028170-1	SS 028170-1	Bestämning av klorofyll a i vatten - Extraktion med metanol - Spektrofotometrisk metod	Determination of chlorophyll a in water - Extraction with methanol - Spectrophotometric method							translate_REFSK				
method_reference_code		SS 028146	SS 028146	Vattenundersökningar - Bestämning av klorofyll i vatten - Extraktion med aceton - Spektrofotometrisk metod	Determination of chlorophyll in water - Extraction with acetone - Spectrophotometric method	SS028146						translate_REFSK				
method_reference_code		SS 028146-1	SS 028146-1	Vattenundersökningar - Bestämning av klorofyll i vatten - Extraktion med aceton - Spektrofotometrisk metod	Determination of chlorophyll in water - Extraction with acetone - Spectrophotometric method	SS028146-1						translate_REFSK				
method_reference_code		SS 028146-1 mod	SS 028146-1 mod	Vattenundersökningar - Bestämning av klorofyll i vatten - Extraktion med aceton - Spektrofotometrisk metod	Determination of chlorophyll in water - Extraction with acetone - Spectrophotometric method							translate_REFSK				
